Plot Data
Time	Input_Slew RealValue	Input_BoomLift RealValue	Input_DipperArm RealValue	Input_Bucket RealValue	ForceR_Slew r	Cylinder_BoomLift_L x	Cylinder_DipperArm x	Cylinder_Bucket x
0.0012	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-8.7694258766199566549e-6	682.37598464204302218	405.32138698603472449	443.91122761675973152
0.0192	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.0040291806595540340455	681.56976084093298596	404.97049382508322424	442.09908835176582897
0.024	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.0058063528416842031046	681.16209887277580037	404.52772141862305944	442.6377526037736061
0.0252	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.0062643476747121125403	681.05685728716696303	404.4114461277562782	442.82573677411738799
0.042	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.011180369349045597011	679.94489745826933813	404.70315407195136004	443.67781258021932445
0.0588	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.01419051915153620412	679.74697592710504068	406.98116193942291829	442.94211024713547431
0.0756	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.017038505453741418366	680.06632691797847201	407.71770384310866575	445.26878438287030804
0.0924	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.019843025615336382789	680.65231189728865502	408.59661798697209178	446.02712238892218011
0.1092	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.020235034599179881759	681.04640657930076486	409.02389135940364895	445.25623513674719334
0.126	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.017697319544503865157	680.7992430490589868	407.70278323288755473	445.22524945132522589
0.1428	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.012312484274748168936	680.17357573967944973	407.10669679749508987	443.54755040982598757
0.1596	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.001554120742544673299	679.35009474877006141	406.6362996788318469	444.07539096576675774
0.1764	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.013776917366349819907	678.53667803932899005	408.02083667368339093	444.32806795432946956
0.1932	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.022690007552521641171	677.43845988344503439	409.02769157685901291	446.0407660496877611
0.21	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.024343812777635885636	676.10855276647544088	410.42012732267897945	445.85450933270965379
0.2268	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.023563946302545709516	674.89017439429676415	411.16632760287308201	445.61305416320806216
0.2436	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.021091755569342621884	674.21695396172469827	411.05039654469754851	446.21807613963204631
0.2604	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.019462091589310264589	674.35446838613131604	411.07734149997207851	445.94328729868692562
0.2772	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.01747864158629432868	675.00794789342319291	410.71672758445754425	445.60107571990681663
0.294	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.013454441793167523991	675.83242676248733005	409.85694232083392308	445.356737722931598
0.3108	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.0086802708196767469628	676.5881623267384839	409.29863822420134056	444.46212272968841717
0.3276	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.0046000996033101837837	677.07930667478194664	408.74120351637765225	444.48646926009791969
0.3444	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.0017688391365365235385	677.34446753863903723	409.04343604607942098	444.41654758847147377
0.3612	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-5.3339623935003284937e-5	677.28671716574774564	409.42313050867539914	445.04400829969767983
0.3792	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.0034646510896261810582	676.84750875950555837	409.97516375945343725	445.21710761191235406
0.396	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.0088735947372083224388	676.16410917369580602	410.01123833512275496	445.37428921478795019
0.4128	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.01439911690957124818	675.63900143218711491	410.05489819274845331	445.14410069493072797
0.4296	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.016853203986627998678	675.60103428940010417	410.05145074792727655	445.26631620667399147
0.4464	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.016972126230246228906	675.93717350458291548	410.10006052922119579	445.31761171011083889
0.4632	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.017257975079154389692	676.42741169670546242	410.02220736691231195	445.26082404103442514
0.48	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.017840674870709748168	676.90015510268301568	409.72670101678477295	445.11662410550655977
0.498	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.019399358457813997009	677.2421674763493229	409.36022345154134428	444.77940289785522054
0.5148	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.020665614430247419842	677.38729636770676734	409.1218216814508537	444.64228202022326286
0.5316	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.019689369432484976619	677.41495662317822735	409.23459661657193465	444.67469763891256207
0.5484	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.016252574841685612367	677.32440509306707099	409.54192440986781776	444.98301279967489563
0.5652	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.011768119489488330573	677.08667488807748214	409.88182578663065669	445.20785301472022866
0.582	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.0073515642893635848448	676.74468375184733304	409.98054868794451977	445.29739022559112982
0.5988	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	-0.0021606963585719405133	676.49339128169526703	409.9639543264596	445.16680957448664913
0.6156	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.0034515807959365949441	676.44985398982362312	409.8711491862246703	445.1432593788361487
0.6324	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.0087487707617151886513	676.50421160819848865	409.81950793528164922	445.09794282527673204
0.6492	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.014224149602289209993	676.54158895005343766	409.78482432691100712	445.07628360694940284
0.6672	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.019747959122089483314	676.54823609093784853	409.77852627680601927	445.07757692014905615
0.684	4.6784162521362304688	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.023292852411122229317	676.55627692329824185	409.78016272976446999	445.09629865628244261
0.7008	-8.2673382014036178589	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.024550956217299083756	676.56293746106359777	409.78187382202924027	445.09777743300395514
0.7176	-8.2673382014036178589	4.6784162521362304688	0.0091554131358861923218	4.6784162521362304688	0.023384717610927450299	676.57322248666093856	409.7807260534557372	445.09382232230763066
