1.752,-0.0026139696812278778,676.5950634898248,409.75082013814267,445.0718744548535
1.77,-0.0012552749564592666,676.5963405805162,409.7504042381083,445.07270732949036
1.7868,0.0005059009165906692,676.5969406209198,409.7513137214396,445.07467508260015
1.8036,0.002396068974312686,676.5969223940291,409.7532453149745,445.0763130307643
1.8204,0.004348625023013058,676.5977441602784,409.7546105169402,445.07748490598965
1.8372,0.006319868930341563,676.5983718673838,409.75566773537696,445.0786388875675
1.854,0.008140629937194699,676.5986786782987,409.75666878842054,445.0797542940031
1.8708,0.009622730473092537,676.5994818179397,409.7563318802876,445.0780348120619
1.8876,0.010584806358567662,676.6005745726407,409.7559141935859,445.0767152876846
1.9044,0.010932191012473426,676.6010488427572,409.75588567997045,445.0769976056691
1.9212,0.010830894070144459,676.600948006449,409.7560189341248,445.0759733942632
1.9392,0.01074976526261913,676.6012986369984,409.7552240809371,445.07583059361986
1.956,0.012240462766038981,676.6011045836037,409.7552190608532,445.0762307761861
1.9728,0.016994996594776778,676.6002920614707,409.75582417620615,445.07618885368106
1.9896,0.025958203557086165,676.599831302033,409.75553458983126,445.07495765330873
2.0064,0.039537869940901194,676.5995901224131,409.75501564336105,445.07451293377466
2.0232,0.058354481168788996,676.5990099592618,409.7550673250644,445.0740576173319
2.04,0.08267372929139799,676.5982738020684,409.7544672331243,445.07278416379415
2.058,0.113567037304625,676.5980396137583,409.75363880794333,445.07327076010495
2.0748,0.14508058123856568,676.5976855045035,409.75375191664887,445.0738282036318
2.0916,0.17819189687786902,676.5972422477629,409.75418406590126,445.07346268904877
2.1084,0.21286886986224157,676.5976216696439,409.75330921880914,445.07334405347143
2.1252,0.24964039101945232,676.5979078068436,409.7531972300731,445.07438565228307
2.142,0.2895457619627802,676.5978684152905,409.75369993334897,445.0755254692159
2.1588,0.33422823108683364,676.5982321735673,409.75324587817687,445.07516471081055
2.1756,0.3850538473920332,676.5988039787305,409.7529424107741,445.0759679231281
2.1924,0.4429672086264935,676.5989745275141,409.7537833757802,445.076639011076
2.2092,0.5084487157252638,676.599152732507,409.7546816444139,445.07666821577243
2.2272,0.5873075522485502,676.6003517639092,409.7543944074636,445.0762965912493
2.244,0.6689451533488493,676.601281613586,409.7544459313275,445.0764651464395
2.2608,0.7577905525921654,676.6019451773167,409.75491769398974,445.07599360023073
2.2776,0.852891359030769,676.6030273765988,409.75426244991786,445.075211964031
2.2944,0.9533004519763054,676.6037372169684,409.7543043380548,445.0756773046628
2.3112,1.0583211811845483,676.603772237402,409.7548092200786,445.0768768675958
2.328,1.167551582577573,676.6038195959103,409.7545558273353,445.07564981656077
2.346,1.2891489494618364,676.6040185465978,409.7540188779384,445.07527841174544
2.3628,1.4073460035327443,676.6039654476615,409.75418727308954,445.0748080739625
2.3796,1.5310419526902443,676.6035503569711,409.75409713447874,445.0738594460836
2.3964,1.6612694123124285,676.6034067173523,409.75316928927055,445.07304164831316
2.4132,1.798792093000195,676.6029980178643,409.7530115304667,445.07379251095415
2.43,1.9438864750112579,676.6020501464287,409.7532930505482,445.0739052339402
2.4468,2.0968196058710933,676.6016575089085,409.75266327896355,445.0722744750403
2.4636,2.2573685747704575,676.6015843000974,409.75174733666245,445.0717527569573
2.4804,2.4250851710798225,676.6013189492686,409.75138234601894,445.07167458935294
2.4972,2.599811817464339,676.6013362441407,409.7505421921902,445.0695883050818
2.5152,2.7940916638222273,676.6017738548152,409.74908982384414,445.0683963511627
2.532,2.981277821532975,676.6018177708273,409.74809105498014,445.06983933944355
2.5488,3.173677862377354,676.6015045731004,409.74824771349824,445.06937323023146
2.5656,3.371082091383604,676.6014166722498,409.7474255511583,445.06884205415855
2.5824,3.573665865640108,676.6013104471398,409.74698611981944,445.0695100665053
2.5992,3.782066092082073,676.600465294749,409.7479530166402,445.06961957771654
2.616,3.9971028093316723,676.5989850996812,409.749221578093,445.0715128434571
2.634,4.235344593656979,676.5971786420737,409.75106781359926,445.07311569489093
2.6508,4.4653245249461815,676.594269340201,409.7521749423657,445.0754974522876
2.6676,4.702765114251403,676.5924947426636,409.75342032575634,445.0759905583511
2.6844,4.947654053259094,676.5913374712343,409.75298523753133,445.0743029189567
2.7012,5.199847255872175,676.5906138902262,409.7524521964858,445.07263117118714
2.718,5.459109343718844,676.5899746825265,409.7516326785514,445.07118389731437
2.7348,5.725071713173692,676.5899356280496,409.75040660874,445.0685743782944
2.7516,5.9974676884506115,676.5906335298051,409.7479079823257,445.0670403735636
2.7684,6.276075381638265,676.5913930327083,409.7455981197632,445.06494775291037
2.784,6.540048987278,676.5922716483863,409.7430288164127,445.06320158468526
2.802,6.8508025602932205,676.5935584181713,409.739710354872,445.06136239562244
2.8176,7.125659928718011,676.5944542290025,409.73754923528026,445.05961365967437
2.8332,7.405997599065599,676.5950918698844,409.7358954790341,445.0582319660709
2.8512,7.73667512481229,676.596078371623,409.7338131894702,445.0565779573218
2.8668,8.029795292671992,676.5964253928902,409.73212948038787,445.0567420970205
2.8836,8.352345056382259,676.5961160357401,409.7310649648583,445.0568916300953
2.9004,8.68194473951129,676.595816824011,409.73005737331124,445.0567262995043
2.9172,9.01846073930502,676.5949876394739,409.7301456592338,445.05722114053026
2.934,9.361824135142916,676.5932486931451,409.73059428166727,445.05862857499346
2.9508,9.711989656621885,676.5911160417648,409.73149154918576,445.0591866150201
2.9676,10.068860181061662,676.5882030098234,409.73234017535066,445.0611835250481
