misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.0028278306,0.033203125,-0.06330502033233643,1,1,5.676041,-1.9869761,128,241.3883885,256,2.1487954,128.0,0.13179077523539148,0.11244287203387066,0.09309496883234984
0.0055616773,0.07421875,0.20431166887283325,1,10,5.6501245,-0.7025635,1280,2238.179338,2560,1.1455667,128.0,0.18273019554792264,0.14807770640001258,0.09309496883234984
0.003977412,0.047851562,0.146886944770813,1,20,5.586576,-0.7593237,2560,4340.8327100999995,5120,1.907934,128.0,0.18726726247706388,0.16415508119600025,0.13628413758071023
0.004762446,0.064453125,0.1876717209815979,1,30,5.555202,-0.017417416,3840,6455.623269,7680,2.0913942,128.0,0.18136552313704715,0.16215090261666715,0.14013515508039176
