misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.0021485672,0.0146484375,0.12035053968429565,0,1,5.6621275,-1.9141,128,405.6153496,256,1.8920133,128.0,0.13785504947445681,0.13141642410470697,0.12497779873495711
0.008391762,0.11230469,-0.1009911298751831,0,10,5.527563,-0.7344648,1280,4072.6821905,2560,1.7167444,128.0,0.18361403992786973,0.1382923861853835,0.10142876828448183
0.0074416813,0.11230469,0.035791873931884766,0,20,5.455947,-1.3340751,2560,8153.4260855,5120,3.5735612,128.0,0.2483336392947165,0.2086281653326209,0.15703338339022602
0.010568717,0.17089844,-0.09900355339050293,0,30,5.438576,-0.5058966,3840,12198.5665666,7680,3.5781972,128.0,0.2596587778154066,0.22491463309758922,0.1888236736941599
0.0073752836,0.11425781,0.10340118408203125,0,40,5.487553,-0.21891177,5120,16236.728719300001,10240,3.6059914,128.0,0.25131190578908646,0.2178094352623839,0.17473250167421167
0.004782704,0.060546875,0.0771985650062561,0,50,5.416029,-0.15478413,6400,20258.952319599997,12800,4.706751,128.0,0.27919001033712515,0.24340428878468487,0.20270292960713676
0.008420272,0.12988281,0.09693431854248047,0,60,5.3677845,-0.42729017,7680,24300.7573262,15360,5.0905557,128.0,0.28441096866082227,0.24951373614643954,0.19988189594063444
0.008529498,0.12109375,0.2566302418708801,0,70,5.3678074,0.15421201,8960,28342.299852199998,17920,5.16552,128.0,0.30668233415943263,0.2666873985845899,0.2316636697031426
0.0053486363,0.064453125,0.18678641319274902,0,80,5.349125,0.15326025,10240,32384.5611306,20480,6.8985696,128.0,0.3332651242794516,0.2751628764637888,0.22992592643331938
0.011675796,0.15332031,0.06203031539916992,0,90,5.33749,0.6899312,11520,36451.8207448,23040,7.6700463,128.0,0.31697272721852887,0.2611124997297377,0.2130309358436037
