misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.0056811995,0.078125,-0.03226327896118164,0,1,45.405098,-0.041364238,8,443.9439768,16,2.288053,8.0,-0.46762939830172917,-0.556096623231105,-0.6445638481604807
0.0025342957,0.03125,0.10060811042785645,0,10,45.38545,-0.029584147,80,4408.6691884,160,2.2820616,8.0,-0.005606560442055097,-0.7416742316958785,-1.0
0.0034340525,0.015625,0.0740019679069519,0,20,45.3945,-0.02844129,160,8830.6649877,320,1.7332993,8.0,-0.26540130502734705,-0.6448833670401475,-1.0
0.0045575225,0.0625,-0.010503888130187988,0,30,45.443005,-0.042375952,240,13317.452350799998,480,1.1514578,8.0,-0.1964937435466578,-0.5600273258099926,-1.0
0.0065506976,0.078125,-0.06613636016845703,0,40,45.3823,-0.0439196,320,17705.6041815,640,2.114626,8.0,-0.15212841161157353,-0.5773231827924891,-1.0
0.008851879,0.15625,-0.15021872520446777,0,50,45.41941,-0.059034042,400,22189.5271774,800,0.88546485,8.0,0.2103059630566942,-0.4618557524192717,-1.0
0.006483835,0.09375,0.013309836387634277,0,60,45.43386,-0.02993378,480,26730.158215299998,960,0.8352107,8.0,0.13849400329707973,-0.4016695563721284,-0.8677952179880533
0.00393074,0.046875,-0.06064021587371826,0,70,45.421387,-0.03729254,560,31368.6213894,1120,0.921288,8.0,0.2406390900028496,-0.30328559291828966,-0.8445902947090809
0.0041914564,0.0625,-0.050392746925354004,0,80,45.404285,-0.04527352,640,35955.7008442,1280,1.7734334,8.0,0.3504285698199457,-0.2647903916615767,-0.6839789853487354
0.005351308,0.078125,-0.05595707893371582,0,90,45.336594,-0.037522405,720,40580.6918361,1440,0.6572032,8.0,0.24030658556476214,-0.13588061526194664,-0.4799998012802327
0.0051202523,0.078125,-0.07297945022583008,0,100,45.2416,-0.017995462,800,45292.8920296,1600,0.762303,8.0,0.3994803389863757,-0.03477661774364259,-0.8424336141323986
0.0057137962,0.078125,-0.8981671333312988,0,110,45.093384,-0.041536845,880,50112.362611,1760,1.0700889,8.0,0.5479497393857787,0.1576952734301059,-0.20525583059592367
0.0061583635,0.09375,-0.137642502784729,0,120,44.96568,-0.05111263,960,54999.7785328,1920,0.39402637,8.0,0.5507170090656972,0.15649141143333123,-0.41902229732043095
0.0059768185,0.0625,-0.2789345979690552,0,130,44.974148,-0.0333325,1040,60001.5035088,2080,0.7113094,8.0,0.6316133006525677,0.3009068100300867,-0.07405701234193497
0.012329013,0.1875,-0.20043134689331055,0,140,44.973442,-0.06307187,1120,65060.693539399996,2240,0.85911775,8.0,0.6110853203264687,0.3124367516494267,-0.3138969807518024
0.017581843,0.265625,0.09970146417617798,0,150,44.87681,-0.061548725,1200,70107.7181824,2400,0.29748046,8.0,0.6665346354161001,0.2844028940735417,-0.06166172579570506
0.011424327,0.15625,0.025272607803344727,0,160,44.73111,-0.04916102,1280,75229.6969628,2560,0.59921896,8.0,0.623949708208026,0.31252275162942156,-0.025309058533805537
0.011974988,0.15625,0.07500302791595459,0,170,44.663563,-0.05540117,1360,80098.8622789,2720,0.67949224,8.0,0.6474263926448955,0.30787469349227303,-0.12148863586155073
0.007941263,0.140625,0.04483979940414429,0,180,44.599186,-0.034568567,1440,85113.3592233,2880,0.63142806,8.0,0.7505209094567102,0.402598148926009,-0.01891499423492818
0.016944345,0.25,0.10409879684448242,0,190,44.550655,-0.04706399,1520,90086.7344931,3040,0.6702454,8.0,0.6872796017979408,0.4542929389145227,0.2509477265182346
0.013601345,0.140625,0.004253983497619629,0,200,44.523003,-0.050003886,1600,95024.1105601,3200,0.84833485,8.0,0.6631310443955679,0.4078093172214648,0.08275083453199147
0.035311617,0.3125,0.2205716371536255,0,210,44.486824,-0.060356945,1680,99980.8860558,3360,1.281339,8.0,0.6966651652165161,0.41734175623203695,-0.006745720882327666
0.007515318,0.15625,0.0068972110748291016,0,220,44.443016,-0.048278492,1760,104936.8911631,3520,0.7339331,8.0,0.808755228209546,0.46505557165915745,0.053980463565817954
0.01909171,0.28125,0.047511398792266846,0,230,44.443237,-0.07469496,1840,109901.5321059,3680,1.2277104,8.0,0.7697268874487515,0.5345498426448365,0.2273941965892537
0.007165364,0.078125,0.5062578320503235,0,240,44.477432,-0.038476367,1920,114913.6974467,3840,0.741246,8.0,0.717373233874895,0.5333938603106103,0.24850328312226502
0.010441212,0.125,0.2176356315612793,0,250,44.464725,-0.057830468,2000,119827.1752741,4000,0.759122,8.0,0.6844377769206812,0.4461453415239389,0.026975275411670135
0.011925857,0.109375,0.21574056148529053,0,260,44.421852,-0.035948303,2080,124803.0801064,4160,1.5164344,8.0,0.7390872389560368,0.4619489237594518,0.019147649432441266
